"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"2000"	"2000"	"Thursday"	"5"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2000"	"2000"	"Friday"	"6"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2000"	"2000"	"Saturday"	"7"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Sunday"	"1"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Monday"	"2"	30	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Tuesday"	"3"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Wednesday"	"4"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Thursday"	"5"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Friday"	"6"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Saturday"	"7"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Sunday"	"1"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Monday"	"2"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Tuesday"	"3"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Wednesday"	"4"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Thursday"	"5"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Friday"	"6"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Saturday"	"7"	30	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Sunday"	"1"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Monday"	"2"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Tuesday"	"3"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Wednesday"	"4"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Thursday"	"5"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Friday"	"6"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Saturday"	"7"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Sunday"	"1"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Monday"	"2"	29	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Tuesday"	"3"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Wednesday"	"4"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Thursday"	"5"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Friday"	"6"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Saturday"	"7"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Sunday"	"1"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Monday"	"2"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Tuesday"	"3"	29	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Wednesday"	"4"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Thursday"	"5"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Friday"	"6"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Saturday"	"7"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Sunday"	"1"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Monday"	"2"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Tuesday"	"3"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Wednesday"	"4"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Thursday"	"5"	52	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Friday"	"6"	57	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Saturday"	"7"	62	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Sunday"	"1"	56	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Monday"	"2"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Tuesday"	"3"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Wednesday"	"4"	40	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Thursday"	"5"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Friday"	"6"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Saturday"	"7"	52	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Sunday"	"1"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Monday"	"2"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Tuesday"	"3"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Wednesday"	"4"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Thursday"	"5"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Friday"	"6"	44	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Saturday"	"7"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Sunday"	"1"	52	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Monday"	"2"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Tuesday"	"3"	51	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Wednesday"	"4"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Thursday"	"5"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Friday"	"6"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Saturday"	"7"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Sunday"	"1"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Monday"	"2"	51	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Tuesday"	"3"	40	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Wednesday"	"4"	40	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Thursday"	"5"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Friday"	"6"	45	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Saturday"	"7"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Sunday"	"1"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Monday"	"2"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Tuesday"	"3"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Wednesday"	"4"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Thursday"	"5"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Friday"	"6"	54	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Saturday"	"7"	59	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Sunday"	"1"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Monday"	"2"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Tuesday"	"3"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Wednesday"	"4"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Thursday"	"5"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Friday"	"6"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Saturday"	"7"	56	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Sunday"	"1"	40	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Monday"	"2"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Tuesday"	"3"	50	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Wednesday"	"4"	50	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Thursday"	"5"	50	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Friday"	"6"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Saturday"	"7"	50	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2013"	"2013"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Sunday"	"1"	57	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Monday"	"2"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Tuesday"	"3"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Wednesday"	"4"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Thursday"	"5"	44	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Friday"	"6"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Saturday"	"7"	53	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2014"	"2014"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Sunday"	"1"	66	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Monday"	"2"	37	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Tuesday"	"3"	44	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Wednesday"	"4"	50	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Thursday"	"5"	57	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Friday"	"6"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Saturday"	"7"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2015"	"2015"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Sunday"	"1"	39	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Monday"	"2"	40	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Tuesday"	"3"	40	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Wednesday"	"4"	36	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Thursday"	"5"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Friday"	"6"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Saturday"	"7"	40	Not Applicable	Not Applicable
	"Missouri"	"29"	"1999"	"1999"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Sunday"	"1"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Monday"	"2"	37	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Tuesday"	"3"	34	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Wednesday"	"4"	39	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Thursday"	"5"	39	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Friday"	"6"	41	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Saturday"	"7"	61	Not Applicable	Not Applicable
	"Missouri"	"29"	"2000"	"2000"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Sunday"	"1"	56	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Monday"	"2"	47	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Tuesday"	"3"	51	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Wednesday"	"4"	45	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Thursday"	"5"	43	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Friday"	"6"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Saturday"	"7"	61	Not Applicable	Not Applicable
	"Missouri"	"29"	"2001"	"2001"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Sunday"	"1"	54	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Monday"	"2"	57	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Tuesday"	"3"	57	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Wednesday"	"4"	62	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Thursday"	"5"	57	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Friday"	"6"	68	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Saturday"	"7"	58	Not Applicable	Not Applicable
	"Missouri"	"29"	"2002"	"2002"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Sunday"	"1"	69	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Monday"	"2"	57	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Tuesday"	"3"	65	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Wednesday"	"4"	64	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Thursday"	"5"	75	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Friday"	"6"	86	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Saturday"	"7"	92	Not Applicable	Not Applicable
	"Missouri"	"29"	"2003"	"2003"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Sunday"	"1"	99	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Monday"	"2"	62	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Tuesday"	"3"	75	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Wednesday"	"4"	79	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Thursday"	"5"	66	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Friday"	"6"	85	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Saturday"	"7"	69	Not Applicable	Not Applicable
	"Missouri"	"29"	"2004"	"2004"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Sunday"	"1"	92	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Monday"	"2"	90	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Tuesday"	"3"	76	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Wednesday"	"4"	74	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Thursday"	"5"	66	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Friday"	"6"	97	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Saturday"	"7"	100	Not Applicable	Not Applicable
	"Missouri"	"29"	"2005"	"2005"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Sunday"	"1"	112	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Monday"	"2"	95	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Tuesday"	"3"	101	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Wednesday"	"4"	94	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Thursday"	"5"	89	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Friday"	"6"	123	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Saturday"	"7"	122	Not Applicable	Not Applicable
	"Missouri"	"29"	"2006"	"2006"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Sunday"	"1"	102	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Monday"	"2"	112	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Tuesday"	"3"	101	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Wednesday"	"4"	100	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Thursday"	"5"	79	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Friday"	"6"	82	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Saturday"	"7"	124	Not Applicable	Not Applicable
	"Missouri"	"29"	"2007"	"2007"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Sunday"	"1"	115	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Monday"	"2"	95	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Tuesday"	"3"	107	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Wednesday"	"4"	92	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Thursday"	"5"	101	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Friday"	"6"	97	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Saturday"	"7"	140	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Sunday"	"1"	140	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Monday"	"2"	117	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Tuesday"	"3"	97	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Wednesday"	"4"	124	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Thursday"	"5"	106	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Friday"	"6"	126	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Saturday"	"7"	137	Not Applicable	Not Applicable
	"Missouri"	"29"	"2009"	"2009"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Sunday"	"1"	145	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Monday"	"2"	111	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Tuesday"	"3"	136	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Wednesday"	"4"	152	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Thursday"	"5"	140	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Friday"	"6"	155	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Saturday"	"7"	151	Not Applicable	Not Applicable
	"Missouri"	"29"	"2010"	"2010"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Sunday"	"1"	141	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Monday"	"2"	131	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Tuesday"	"3"	131	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Wednesday"	"4"	127	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Thursday"	"5"	104	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Friday"	"6"	147	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Saturday"	"7"	164	Not Applicable	Not Applicable
	"Missouri"	"29"	"2011"	"2011"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Sunday"	"1"	154	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Monday"	"2"	117	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Tuesday"	"3"	125	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Wednesday"	"4"	123	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Thursday"	"5"	132	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Friday"	"6"	139	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Saturday"	"7"	139	Not Applicable	Not Applicable
	"Missouri"	"29"	"2012"	"2012"	"Unknown"	"9"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Sunday"	"1"	156	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Monday"	"2"	158	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Tuesday"	"3"	116	Not Applicable	Not Applicable
	"Missouri"	"29"	"2013"	"2013"	"Wednesday"	"4"	134	Not Applicable	Not Applicable
